case_id,benchmark_version,snapshot_date,product_id,drug_codes,din_list,brand_name,language,split,stratum,input,expected_output,evaluation_type,source_metadata
hc_dpd_474ce52b076016f4_en,0.2.0,2026-07-02,hc_dpd_474ce52b076016f4,"[""90860"",""90861""]","[""02423855"",""02423863""]",TEVA-ESOMEPRAZOLE,en,census,multi_variant,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 90860
DIN: 02423855
BRAND_NAME: TEVA-ESOMEPRAZOLE
ACTIVE_INGREDIENTS:
- NAME=ESOMEPRAZOLE (ESOMEPRAZOLE MAGNESIUM DIHYDRATE); STRENGTH=20; UNIT=MG
DOSAGE_FORMS: TABLET (DELAYED-RELEASE)
ROUTES: ORAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: TEVA CANADA LIMITED

VARIANT 2
DRUG_CODE: 90861
DIN: 02423863
BRAND_NAME: TEVA-ESOMEPRAZOLE
ACTIVE_INGREDIENTS:
- NAME=ESOMEPRAZOLE (ESOMEPRAZOLE MAGNESIUM DIHYDRATE); STRENGTH=40; UNIT=MG
DOSAGE_FORMS: TABLET (DELAYED-RELEASE)
ROUTES: ORAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: TEVA CANADA LIMITED","{""din"":[""02423855"",""02423863""],""brand_name"":""TEVA-ESOMEPRAZOLE"",""active_ingredients"":[{""name"":""ESOMEPRAZOLE (ESOMEPRAZOLE MAGNESIUM DIHYDRATE)"",""strength"":20,""unit"":""MG""},{""name"":""ESOMEPRAZOLE (ESOMEPRAZOLE MAGNESIUM DIHYDRATE)"",""strength"":40,""unit"":""MG""}],""dosage_forms"":[""TABLET (DELAYED-RELEASE)""],""routes"":[""ORAL""],""schedule"":[""PRESCRIPTION""],""product_status"":""MARKETED"",""company"":""TEVA CANADA LIMITED""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[7125,7126],""drug.txt"":[7125,7126],""form.txt"":[7235,7236],""ingred.txt"":[10158,10159],""route.txt"":[8370,8371],""schedule.txt"":[7273,7274],""status.txt"":[33354,33361]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""90860"",""90861""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_474ce52b076016f4_fr,0.2.0,2026-07-02,hc_dpd_474ce52b076016f4,"[""90860"",""90861""]","[""02423855"",""02423863""]",TEVA-ESOMEPRAZOLE,fr,census,multi_variant,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 90860
DIN: 02423855
NOM_COMMERCIAL: TEVA-ESOMEPRAZOLE
INGRÉDIENTS_ACTIFS:
- NOM=Ésoméprazole (Ésoméprazole magnésien dihydraté); CONCENTRATION=20; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé (à libération retardée)
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: TEVA CANADA LIMITED

VARIANTE 2
DRUG_CODE: 90861
DIN: 02423863
NOM_COMMERCIAL: TEVA-ESOMEPRAZOLE
INGRÉDIENTS_ACTIFS:
- NOM=Ésoméprazole (Ésoméprazole magnésien dihydraté); CONCENTRATION=40; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé (à libération retardée)
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: TEVA CANADA LIMITED","{""din"":[""02423855"",""02423863""],""brand_name"":""TEVA-ESOMEPRAZOLE"",""active_ingredients"":[{""name"":""Ésoméprazole (Ésoméprazole magnésien dihydraté)"",""strength"":20,""unit"":""MG""},{""name"":""Ésoméprazole (Ésoméprazole magnésien dihydraté)"",""strength"":40,""unit"":""MG""}],""dosage_forms"":[""Comprimé (à libération retardée)""],""routes"":[""Orale""],""schedule"":[""Médicaments sur ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""TEVA CANADA LIMITED""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[7125,7126],""drug.txt"":[7125,7126],""form.txt"":[7235,7236],""ingred.txt"":[10158,10159],""route.txt"":[8370,8371],""schedule.txt"":[7273,7274],""status.txt"":[33354,33361]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""90860"",""90861""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_47916090b794838b_en,0.2.0,2026-07-02,hc_dpd_47916090b794838b,"[""87468""]","[""02389177""]",KOMBOGLYZE,en,census,multi_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 87468
DIN: 02389177
BRAND_NAME: KOMBOGLYZE
ACTIVE_INGREDIENTS:
- NAME=METFORMIN HYDROCHLORIDE; STRENGTH=850; UNIT=MG
- NAME=SAXAGLIPTIN (SAXAGLIPTIN HYDROCHLORIDE); STRENGTH=2.5; UNIT=MG
DOSAGE_FORMS: TABLET
ROUTES: ORAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: ASTRAZENECA CANADA INC","{""din"":[""02389177""],""brand_name"":""KOMBOGLYZE"",""active_ingredients"":[{""name"":""METFORMIN HYDROCHLORIDE"",""strength"":850,""unit"":""MG""},{""name"":""SAXAGLIPTIN (SAXAGLIPTIN HYDROCHLORIDE)"",""strength"":2.5,""unit"":""MG""}],""dosage_forms"":[""TABLET""],""routes"":[""ORAL""],""schedule"":[""PRESCRIPTION""],""product_status"":""MARKETED"",""company"":""ASTRAZENECA CANADA INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[6106],""drug.txt"":[6106],""form.txt"":[6190],""ingred.txt"":[8800,8801],""route.txt"":[7228],""schedule.txt"":[6213],""status.txt"":[29445]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""87468""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_47916090b794838b_fr,0.2.0,2026-07-02,hc_dpd_47916090b794838b,"[""87468""]","[""02389177""]",KOMBOGLYZE,fr,census,multi_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 87468
DIN: 02389177
NOM_COMMERCIAL: KOMBOGLYZE
INGRÉDIENTS_ACTIFS:
- NOM=Chlorhydrate de metformine; CONCENTRATION=850; UNITÉ=MG
- NOM=Saxagliptine (Chlorhydrate de saxagliptine); CONCENTRATION=2.5; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: ASTRAZENECA CANADA INC","{""din"":[""02389177""],""brand_name"":""KOMBOGLYZE"",""active_ingredients"":[{""name"":""Chlorhydrate de metformine"",""strength"":850,""unit"":""MG""},{""name"":""Saxagliptine (Chlorhydrate de saxagliptine)"",""strength"":2.5,""unit"":""MG""}],""dosage_forms"":[""Comprimé""],""routes"":[""Orale""],""schedule"":[""Médicaments sur ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""ASTRAZENECA CANADA INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[6106],""drug.txt"":[6106],""form.txt"":[6190],""ingred.txt"":[8800,8801],""route.txt"":[7228],""schedule.txt"":[6213],""status.txt"":[29445]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""87468""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_47e98bd30542bf73_en,0.2.0,2026-07-02,hc_dpd_47e98bd30542bf73,"[""20216""]","[""02209055""]",ORO-CLENSE,en,census,single_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 20216
DIN: 02209055
BRAND_NAME: ORO-CLENSE
ACTIVE_INGREDIENTS:
- NAME=CHLORHEXIDINE GLUCONATE; STRENGTH=0.12; UNIT=%
DOSAGE_FORMS: MOUTHWASH
ROUTES: BUCCAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: GERMIPHENE CORPORATION","{""din"":[""02209055""],""brand_name"":""ORO-CLENSE"",""active_ingredients"":[{""name"":""CHLORHEXIDINE GLUCONATE"",""strength"":0.12,""unit"":""%""}],""dosage_forms"":[""MOUTHWASH""],""routes"":[""BUCCAL""],""schedule"":[""PRESCRIPTION""],""product_status"":""MARKETED"",""company"":""GERMIPHENE CORPORATION""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[1698],""drug.txt"":[1698],""form.txt"":[1708],""ingred.txt"":[2543],""route.txt"":[2006],""schedule.txt"":[1707],""status.txt"":[8768]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""20216""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_47e98bd30542bf73_fr,0.2.0,2026-07-02,hc_dpd_47e98bd30542bf73,"[""20216""]","[""02209055""]",ORO-CLENSE,fr,census,single_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 20216
DIN: 02209055
NOM_COMMERCIAL: ORO-CLENSE
INGRÉDIENTS_ACTIFS:
- NOM=Gluconate de chlorhexidine; CONCENTRATION=0.12; UNITÉ=%
FORMES_PHARMACEUTIQUES: Rince-bouche
VOIES_ADMINISTRATION: Buccale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: GERMIPHENE CORPORATION","{""din"":[""02209055""],""brand_name"":""ORO-CLENSE"",""active_ingredients"":[{""name"":""Gluconate de chlorhexidine"",""strength"":0.12,""unit"":""%""}],""dosage_forms"":[""Rince-bouche""],""routes"":[""Buccale""],""schedule"":[""Médicaments sur ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""GERMIPHENE CORPORATION""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[1698],""drug.txt"":[1698],""form.txt"":[1708],""ingred.txt"":[2543],""route.txt"":[2006],""schedule.txt"":[1707],""status.txt"":[8768]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""20216""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_490821b74f8cef6f_en,0.2.0,2026-07-02,hc_dpd_490821b74f8cef6f,"[""82765"",""82767""]","[""02342154"",""02342170""]",PMS-RAMIPRIL-HCTZ,en,census,multi_ingredient_multi_variant,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 82765
DIN: 02342154
BRAND_NAME: PMS-RAMIPRIL-HCTZ
ACTIVE_INGREDIENTS:
- NAME=RAMIPRIL; STRENGTH=10.0; UNIT=MG
- NAME=HYDROCHLOROTHIAZIDE; STRENGTH=12.5; UNIT=MG
DOSAGE_FORMS: TABLET
ROUTES: ORAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: PHARMASCIENCE INC

VARIANT 2
DRUG_CODE: 82767
DIN: 02342170
BRAND_NAME: PMS-RAMIPRIL-HCTZ
ACTIVE_INGREDIENTS:
- NAME=RAMIPRIL; STRENGTH=10.0; UNIT=MG
- NAME=HYDROCHLOROTHIAZIDE; STRENGTH=25.0; UNIT=MG
DOSAGE_FORMS: TABLET
ROUTES: ORAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: PHARMASCIENCE INC","{""din"":[""02342154"",""02342170""],""brand_name"":""PMS-RAMIPRIL-HCTZ"",""active_ingredients"":[{""name"":""HYDROCHLOROTHIAZIDE"",""strength"":12.5,""unit"":""MG""},{""name"":""HYDROCHLOROTHIAZIDE"",""strength"":25,""unit"":""MG""},{""name"":""RAMIPRIL"",""strength"":10,""unit"":""MG""}],""dosage_forms"":[""TABLET""],""routes"":[""ORAL""],""schedule"":[""PRESCRIPTION""],""product_status"":""MARKETED"",""company"":""PHARMASCIENCE INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[4987,4988],""drug.txt"":[4987,4988],""form.txt"":[5046,5047],""ingred.txt"":[7154,7155,7156,7157],""route.txt"":[5923,5924],""schedule.txt"":[5073,5074],""status.txt"":[25136,25138]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""82765"",""82767""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_490821b74f8cef6f_fr,0.2.0,2026-07-02,hc_dpd_490821b74f8cef6f,"[""82765"",""82767""]","[""02342154"",""02342170""]",PMS-RAMIPRIL-HCTZ,fr,census,multi_ingredient_multi_variant,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 82765
DIN: 02342154
NOM_COMMERCIAL: PMS-RAMIPRIL-HCTZ
INGRÉDIENTS_ACTIFS:
- NOM=Ramipril; CONCENTRATION=10.0; UNITÉ=MG
- NOM=Hydrochlorothiazide; CONCENTRATION=12.5; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: PHARMASCIENCE INC

VARIANTE 2
DRUG_CODE: 82767
DIN: 02342170
NOM_COMMERCIAL: PMS-RAMIPRIL-HCTZ
INGRÉDIENTS_ACTIFS:
- NOM=Ramipril; CONCENTRATION=10.0; UNITÉ=MG
- NOM=Hydrochlorothiazide; CONCENTRATION=25.0; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: PHARMASCIENCE INC","{""din"":[""02342154"",""02342170""],""brand_name"":""PMS-RAMIPRIL-HCTZ"",""active_ingredients"":[{""name"":""Hydrochlorothiazide"",""strength"":12.5,""unit"":""MG""},{""name"":""Hydrochlorothiazide"",""strength"":25,""unit"":""MG""},{""name"":""Ramipril"",""strength"":10,""unit"":""MG""}],""dosage_forms"":[""Comprimé""],""routes"":[""Orale""],""schedule"":[""Médicaments sur ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""PHARMASCIENCE INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[4987,4988],""drug.txt"":[4987,4988],""form.txt"":[5046,5047],""ingred.txt"":[7154,7155,7156,7157],""route.txt"":[5923,5924],""schedule.txt"":[5073,5074],""status.txt"":[25136,25138]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""82765"",""82767""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_49913cf026eb245e_en,0.2.0,2026-07-02,hc_dpd_49913cf026eb245e,"[""94584""]","[""02458683""]",MAEVE,en,census,single_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 94584
DIN: 02458683
BRAND_NAME: MAEVE
ACTIVE_INGREDIENTS:
- NAME=NORETHINDRONE; STRENGTH=0.35; UNIT=MG
DOSAGE_FORMS: TABLET
ROUTES: ORAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: GLENMARK PHARMACEUTICALS CANADA INC.","{""din"":[""02458683""],""brand_name"":""MAEVE"",""active_ingredients"":[{""name"":""NORETHINDRONE"",""strength"":0.35,""unit"":""MG""}],""dosage_forms"":[""TABLET""],""routes"":[""ORAL""],""schedule"":[""PRESCRIPTION""],""product_status"":""MARKETED"",""company"":""GLENMARK PHARMACEUTICALS CANADA INC.""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[8309],""drug.txt"":[8309],""form.txt"":[8468],""ingred.txt"":[11842],""route.txt"":[9800],""schedule.txt"":[8504],""status.txt"":[37300]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""94584""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_49913cf026eb245e_fr,0.2.0,2026-07-02,hc_dpd_49913cf026eb245e,"[""94584""]","[""02458683""]",MAEVE,fr,census,single_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 94584
DIN: 02458683
NOM_COMMERCIAL: MAEVE
INGRÉDIENTS_ACTIFS:
- NOM=Noréthindrone; CONCENTRATION=0.35; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: GLENMARK PHARMACEUTICALS CANADA INC.","{""din"":[""02458683""],""brand_name"":""MAEVE"",""active_ingredients"":[{""name"":""Noréthindrone"",""strength"":0.35,""unit"":""MG""}],""dosage_forms"":[""Comprimé""],""routes"":[""Orale""],""schedule"":[""Médicaments sur ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""GLENMARK PHARMACEUTICALS CANADA INC.""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[8309],""drug.txt"":[8309],""form.txt"":[8468],""ingred.txt"":[11842],""route.txt"":[9800],""schedule.txt"":[8504],""status.txt"":[37300]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""94584""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
